,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Slc16a6,ENSMUSG00000041920,11,109473598,109450855,-,-0.0594,0.60138226,-0.8308635950088501,False,,,,,,,,,,,,,,,,-0.2362614870071411
2610035D17Rik,ENSMUSG00000087259,11,113201838,113043895,-,-0.0675,3.282339,-0.26660454273223877,False,,,,,,,,,,,,,,,,-0.20062077045440674
Slc39a11,ENSMUSG00000041654,11,113650079,113244853,-,-0.0228,0.5600809,-0.690177321434021,False,,,,,,,,,,,,,,,,-0.6274720430374146
Fam104a,ENSMUSG00000041629,11,113684155,113661319,-,0.0352,0.10404596,-1.6595754623413086,False,,,,,,,,,,,,,,,,-0.024087071418762207
Hid1,ENSMUSG00000034586,11,115367756,115347707,-,-0.0153,0.40899166,-1.1151270866394043,False,,,,,,,,,,,,,,,,-0.021065354347229004
Atp5h,ENSMUSG00000034566,11,115419962,115415689,-,0.3706,0.01235735,-4.959311485290527,False,,,,,,,,,,,,,,,,0.07273632287979126
Nt5c,ENSMUSG00000020736,11,115491862,115490420,-,0.0812,0.059626326,-1.4229316711425781,False,,,,,,,,,,,,,,,,0.0469975471496582
Jpt1,ENSMUSG00000020737,11,115514387,115497353,-,0.343,0.024257831,-0.2959038019180298,False,,,,,,,,,,,,,,,,-0.2345336675643921
Sumo2,ENSMUSG00000020738,11,115536276,115523102,-,0.0633,1.4903723,-0.4210059642791748,False,,,,,,,,,,,,,,,,-0.3763831853866577
Mif4gd,ENSMUSG00000020743,11,115612969,115607918,-,0.0217,0.11425096,-2.818636417388916,False,,,,,,,,,,,,,,,,-0.18595242500305176
Grb2,ENSMUSG00000059923,11,115708597,115644045,-,0.1041,0.63269,-0.9168648719787598,False,,,,,,,,,,,,,,,,-0.20417356491088867
H3f3b,ENSMUSG00000016559,11,116027962,116021912,-,0.3193,0.009365375,-0.965558648109436,False,,,,,,,,,,,,,,,,-0.012551307678222656
Unc13d,ENSMUSG00000057948,11,116077961,116062095,-,-0.0129,0.58136284,-0.5703462362289429,False,,,,,,,,,,,,,,,,-0.14761686325073242
Wbp2,ENSMUSG00000034341,11,116086995,116078573,-,0.0927,0.2761374,-1.3602404594421387,False,,,,,,,,,,,,,,,,-0.49564170837402344
Srp68,ENSMUSG00000020780,11,116274217,116245166,-,0.0147,0.42838168,-2.015751600265503,False,,,,,,,,,,,,,,,,-0.002164125442504883
Prpsap1,ENSMUSG00000015869,11,116494202,116470845,-,-0.0134,0.56729877,-3.727853298187256,False,,,,,,,,,,,,,,,,0.01695340871810913
Srsf2,ENSMUSG00000034120,11,116853094,116849901,-,0.0454,0.33117557,-0.22416114807128906,False,,,,,,,,,,,,,,,,0.6138347089290619
Tmc6,ENSMUSG00000025572,11,117782198,117765988,-,-0.1116,0.25428605,-0.4717351198196411,False,,,,,,,,,,,,,,,,-0.2622721195220947
Tk1,ENSMUSG00000025574,11,117826092,117815526,-,0.3006,0.08446707,0.15660500526428223,True,0.5273659476779967,3.92438425911353,0.2984984229816723,5.070768346663481,0.13788925525214935,0.03483135998249054,0.30452799797058105,0.2750761387987315,0.0,0.0,0.3879331927232385,0.08584686863463356,1.0256355135091422,0.7180219035053306,2.0481815226225524,0.5005244612693787
Cyth1,ENSMUSG00000017132,11,118248592,118132019,-,-0.0401,4.5855565,-1.4094057083129883,False,,,,,,,,,,,,,,,,-1.2335782051086426
Usp36,ENSMUSG00000033909,11,118290244,118259651,-,-0.047,1.607037,-2.0012056827545166,False,,,,,,,,,,,,,,,,-1.8066327571868896
Cbx4,ENSMUSG00000039989,11,119086221,119077573,-,-0.04,1.234815,-0.6532474756240845,False,,,,,,,,,,,,,,,,-0.4923316240310669
Eif4a3,ENSMUSG00000025580,11,119300089,119288363,-,0.1233,0.20155546,-0.4579048156738281,False,,,,,,,,,,,,,,,,0.07615464925765991
Slc38a10,ENSMUSG00000061306,11,120151346,120103960,-,-0.0437,1.0403544,-0.6302579641342163,False,,,,,,,,,,,,,,,,-0.6066997051239014
Nploc4,ENSMUSG00000039703,11,120437708,120380370,-,-0.0091,1.3320092,-0.5482538938522339,False,,,,,,,,,,,,,,,,-0.5444726943969727
Mcrip1,ENSMUSG00000061111,11,120549727,120542888,-,0.0681,0.089376196,-2.621654987335205,False,,,,,,,,,,,,,,,,-0.12389945983886719
P4hb,ENSMUSG00000025130,11,120573253,120560298,-,-0.0119,2.441145,0.39869117736816406,True,0.08094301040490717,0.11077679039565326,0.1743442197950121,15.17568536618693,3.6668722438812256,0.2625022828578949,0.09646417945623398,0.3040775710605265,0.0,0.0,0.11977819804908613,0.711021182977474,0.2750696851711335,0.5652537059685492,3.1593294639660234,0.3996294140815735
Pcyt2,ENSMUSG00000025137,11,120617936,120610087,-,-0.052,1.3158548,-0.5370702743530273,False,,,,,,,,,,,,,,,,-0.20893311500549316
Sirt7,ENSMUSG00000025138,11,120625240,120618372,-,-0.0247,0.1364198,-1.9900298118591309,False,,,,,,,,,,,,,,,,-0.02404642105102539
Csnk1d,ENSMUSG00000025162,11,120991330,120961749,-,0.035,0.50433344,-0.1990426778793335,False,,,,,,,,,,,,,,,,-0.004749774932861328
Wdr45b,ENSMUSG00000025173,11,121354445,121327224,-,-0.0089,1.6939874,-0.8250579833984375,False,,,,,,,,,,,,,,,,-0.6903368234634399
Eif4enif1,ENSMUSG00000020454,11,3244588,3202392,+,-0.0215,1.1311064,-0.148978590965271,False,,,,,,,,,,,,,,,,-0.08553612232208252
Patz1,ENSMUSG00000020453,11,3309083,3288874,+,-0.0441,0.9488737,0.051870107650756836,True,0.0343204088108939,0.2965510219838806,0.2956566394759306,12.622312055432252,2.0323330682516096,0.04174984246492386,0.02911943942308426,0.21481265989105558,0.0,0.0,0.052143893163682786,0.11721837664000181,0.09927836798356268,1.1404799227900682,2.295954753671205,0.09833687543869019
Pik3ip1,ENSMUSG00000034614,11,3342971,3330401,+,-0.1795,0.20016634,-1.115135669708252,False,,,,,,,,,,,,,,,,-0.21461212635040283
Sf3a1,ENSMUSG00000002129,11,4182541,4160350,+,0.0328,0.22981699,-0.48344218730926514,False,,,,,,,,,,,,,,,,-0.021955370903015137
Ascc2,ENSMUSG00000020412,11,4685699,4637747,+,-0.0148,1.4095622,-0.5013070106506348,False,,,,,,,,,,,,,,,,-0.2972695827484131
Zmat5,ENSMUSG00000009076,11,4737669,4704678,+,0.128,0.21671811,-1.9392330646514893,False,,,,,,,,,,,,,,,,0.0004035830497741699
Nipsnap1,ENSMUSG00000034285,11,4894200,4873951,+,-0.0067,0.42457673,-0.2125568389892578,False,,,,,,,,,,,,,,,,-0.11830282211303711
Ap1b1,ENSMUSG00000009090,11,5042791,4986824,+,-0.0299,0.39620864,-1.0371179580688477,False,,,,,,,,,,,,,,,,-0.1884702444076538
Dbnl,ENSMUSG00000020476,11,5800962,5788488,+,0.076,0.18195361,-3.6668968200683594,False,,,,,,,,,,,,,,,,-0.07582831382751465
Ogdh,ENSMUSG00000020456,11,6356642,6291633,+,0.0226,0.8060325,-1.4653644561767578,False,,,,,,,,,,,,,,,,-0.8439145088195801
Zmiz2,ENSMUSG00000041164,11,6406158,6389074,+,0.033,0.32197148,-0.3992757797241211,False,,,,,,,,,,,,,,,,0.04917323589324951
Ppia,ENSMUSG00000071866,11,6419817,6415443,+,0.2925,0.011732692,-4.1406025886535645,False,,,,,,,,,,,,,,,,0.006916463375091553
Ccm2,ENSMUSG00000000378,11,6596744,6546887,+,-0.0162,2.1199853,-5.120145320892334,False,,,,,,,,,,,,,,,,-0.01548147201538086
Ikzf1,ENSMUSG00000018654,11,11772926,11685003,+,-0.0912,2.349311,-5.795238018035889,False,,,,,,,,,,,,,,,,-2.91626238822937
C1d,ENSMUSG00000000581,11,17269176,17257579,+,0.1188,0.22321899,-4.430093288421631,False,,,,,,,,,,,,,,,,0.0347251296043396
Spred2,ENSMUSG00000045671,11,20024026,19924375,+,-0.0025,6.5116196,-1.2776472568511963,False,,,,,,,,,,,,,,,,-0.5051201581954956
Rab1a,ENSMUSG00000020149,11,20226856,20201432,+,0.1972,0.61306196,-1.2566556930541992,False,,,,,,,,,,,,,,,,-0.448549747467041
Sertad2,ENSMUSG00000049800,11,20653021,20543253,+,-0.0538,0.7395358,-0.46530306339263916,False,,,,,,,,,,,,,,,,-0.3408855199813843
Peli1,ENSMUSG00000020134,11,21150323,21091291,+,-0.0905,5.375821,-0.07843708992004395,False,,,,,,,,,,,,,,,,-0.06916272640228271
Vps54,ENSMUSG00000020128,11,21321136,21239281,+,-0.0488,4.178095,-2.621166944503784,False,,,,,,,,,,,,,,,,-2.373439073562622
Cct4,ENSMUSG00000007739,11,23003780,22990519,+,0.097,0.11141287,-3.0980610847473145,False,,,,,,,,,,,,,,,,-0.02003610134124756
Xpo1,ENSMUSG00000020290,11,23298249,23256041,+,0.0884,1.1776389,0.22641313076019287,True,0.0815024897987965,0.18637298052053577,0.15131962710621194,23.20809034258718,1.526069791316986,0.1404578536748886,0.13046520948410034,0.3230457924856885,0.0,0.0,0.27415726001834273,0.41445758113263426,0.34490015254966144,0.53720343690742,4.865195403266945,0.30605459213256836
Usp34,ENSMUSG00000056342,11,23490560,23306895,+,-0.0717,1.658787,-1.1399388313293457,False,,,,,,,,,,,,,,,,-1.0917913913726807
Fancl,ENSMUSG00000004018,11,26471876,26386135,+,0.046,0.83675057,-0.49210989475250244,False,,,,,,,,,,,,,,,,-0.4920092821121216
Pnpt1,ENSMUSG00000020464,11,29161828,29130744,+,0.015,1.3991538,-0.4245208501815796,False,,,,,,,,,,,,,,,,-0.0601729154586792
Ppp4r3b,ENSMUSG00000020463,11,29220797,29172890,+,-0.0013,1.8780118,-1.2973964214324951,False,,,,,,,,,,,,,,,,-1.239896297454834
Mtif2,ENSMUSG00000020459,11,29545279,29526408,+,-0.0153,1.0557915,-1.0373029708862305,False,,,,,,,,,,,,,,,,-0.850398063659668
Rtn4,ENSMUSG00000020458,11,29744331,29692947,+,-0.0501,0.7827048,-0.3384425640106201,False,,,,,,,,,,,,,,,,-0.3133434057235718
Psme4,ENSMUSG00000040850,11,30880361,30771726,+,-0.009,3.2038646,-1.3817646503448486,False,,,,,,,,,,,,,,,,-1.3692271709442139
Asb3,ENSMUSG00000020305,11,31102704,30885416,+,0.0199,2.5724945,-0.864052414894104,False,,,,,,,,,,,,,,,,-0.7285100221633911
Cpeb4,ENSMUSG00000020300,11,31935634,31872211,+,-0.0079,1.7442216,-0.9523861408233643,False,,,,,,,,,,,,,,,,-0.15271997451782227
Nsg2,ENSMUSG00000020297,11,32059202,32000463,+,-0.1587,0.6542283,0.6743985414505005,True,0.1988348950033252,0.5853936893119881,0.4692589788846909,9.563683630053543,1.1042566552758215,0.1316327601671219,0.14602595567703247,0.5731179297098321,0.0,0.0,0.32542560235343554,0.31313471826206685,0.34763603948120925,0.11950814859398806,1.8047985272420664,0.7647643387317657
Stk10,ENSMUSG00000020272,11,32624587,32533305,+,-0.0114,1.7110776,-2.681042194366455,False,,,,,,,,,,,,,,,,-1.4902942180633545
Fbxw11,ENSMUSG00000020271,11,32746816,32642724,+,0.0349,2.136933,-3.2585997581481934,False,,,,,,,,,,,,,,,,-2.965147018432617
Lcp2,ENSMUSG00000002699,11,34092295,34046920,+,0.0037,0.50890654,-0.5783687829971313,False,,,,,,,,,,,,,,,,-0.16055715084075928
Slu7,ENSMUSG00000020409,11,43447981,43433744,+,0.0208,0.4617236,-0.49826693534851074,False,,,,,,,,,,,,,,,,0.0854451060295105
Pwwp2a,ENSMUSG00000044950,11,43721491,43681998,+,-0.0666,0.688416,-0.7892088890075684,False,,,,,,,,,,,,,,,,-0.5504522323608398
Rnf145,ENSMUSG00000019189,11,44565520,44518964,+,-0.0963,0.5779079,-0.5797690153121948,False,,,,,,,,,,,,,,,,-0.2456876039505005
Clint1,ENSMUSG00000006169,11,45910625,45852051,+,-0.0272,1.614618,-0.6999168395996094,False,,,,,,,,,,,,,,,,-0.1455765962600708
Adam19,ENSMUSG00000011256,11,46147343,46055992,+,0.0098,1.262418,-0.5668827295303345,False,,,,,,,,,,,,,,,,-0.5019558668136597
Havcr2,ENSMUSG00000020399,11,46481255,46454935,+,0.0183,2.0519185,0.28579777479171753,True,0.049662257304842056,0.08641437502967209,0.1435345425820639,13.321232800595952,3.183597981929779,0.1854957491159439,0.07137593626976013,0.26435226593749056,0.0,0.0,0.09179186169971448,0.48783327576608315,0.21108824746875926,0.7327619452454414,3.816674163129134,0.3109755516052246
Rack1,ENSMUSG00000020372,11,48806434,48800332,+,0.0146,0.025348144,-3.584709644317627,False,,,,,,,,,,,,,,,,-0.28793632984161377
Zfp62,ENSMUSG00000046311,11,49218816,49203292,+,-0.0671,0.7653154,-0.5219749212265015,False,,,,,,,,,,,,,,,,-0.41687464714050293
Mapk9,ENSMUSG00000020366,11,49886421,49846751,+,-0.002,1.0566815,-0.5562455654144287,False,,,,,,,,,,,,,,,,-0.2486891746520996
Rnf130,ENSMUSG00000020376,11,50104758,50025346,+,-0.0446,0.76429486,0.7148016095161438,True,0.2042593003385067,0.8884784440324756,0.5763204334388407,7.786675740132965,0.3397320257127285,0.056762099266052246,0.0789448469877243,0.25384391575542126,0.0,0.0,0.3768290969518129,0.15774794412648005,0.2050006472553801,0.7022195115388906,1.490833453510199,0.7211499810218811
Tbc1d9b,ENSMUSG00000036644,11,50172785,50131396,+,-0.06,2.2338812,-0.9182338714599609,False,,,,,,,,,,,,,,,,-0.8449081182479858
Hnrnph1,ENSMUSG00000007850,11,50386528,50376990,+,-0.0161,0.13609105,-0.43637287616729736,False,,,,,,,,,,,,,,,,-0.14596426486968994
Clk4,ENSMUSG00000020385,11,51281766,51261730,+,-0.0554,0.63498336,-1.4718713760375977,False,,,,,,,,,,,,,,,,-1.2588744163513184
Nhp2,ENSMUSG00000001056,11,51623714,51619735,+,0.206,0.008920466,-6.9760518074035645,False,,,,,,,,,,,,,,,,-0.020168304443359375
Sar1b,ENSMUSG00000020386,11,51791925,51763687,+,0.0025,0.14930598,-2.358246326446533,False,,,,,,,,,,,,,,,,-0.19045770168304443
Cdkn2aipnl,ENSMUSG00000020392,11,51977334,51967661,+,0.1175,0.13274586,-3.671487808227539,False,,,,,,,,,,,,,,,,-0.0704425573348999
Ppp2ca,ENSMUSG00000020349,11,52127778,52098681,+,0.0524,0.16546792,-1.9387214183807373,False,,,,,,,,,,,,,,,,-0.1936413049697876
Skp1a,ENSMUSG00000036309,11,52246858,52231995,+,0.0293,0.34414545,-1.687403678894043,False,,,,,,,,,,,,,,,,-0.12166547775268555
Vdac1,ENSMUSG00000020402,11,52389397,52360860,+,0.1907,0.0488665,-1.807419776916504,False,,,,,,,,,,,,,,,,0.09699612855911255
Aff4,ENSMUSG00000049470,11,53421830,53350833,+,-0.0742,3.335775,-0.7429870367050171,False,,,,,,,,,,,,,,,,-0.738883376121521
Irf1,ENSMUSG00000018899,11,53778374,53770014,+,-0.0306,13.682637,-4.853982925415039,False,,,,,,,,,,,,,,,,-4.446885108947754
Fnip1,ENSMUSG00000035992,11,54518235,54438199,+,-0.044,3.8876996,-2.910998582839966,False,,,,,,,,,,,,,,,,-2.9077816009521484
Rapgef6,ENSMUSG00000037533,11,54699285,54522847,+,-0.2051,2.4372413,-2.5873568058013916,False,,,,,,,,,,,,,,,,-1.517350435256958
Hint1,ENSMUSG00000020267,11,54870501,54866383,+,0.4045,0.019499794,-2.330003023147583,False,,,,,,,,,,,,,,,,0.04880708456039429
G3bp1,ENSMUSG00000018583,11,55504838,55469685,+,0.1139,0.1493037,-0.8990637063980103,False,,,,,,,,,,,,,,,,0.2239869236946106
Mfap3,ENSMUSG00000020522,11,57533815,57518664,+,-0.0525,1.1182122,-2.3986363410949707,False,,,,,,,,,,,,,,,,-2.090773820877075
Galnt10,ENSMUSG00000020520,11,57787514,57645442,+,-0.0702,2.3086805,-1.9437594413757324,False,,,,,,,,,,,,,,,,-1.8337898254394531
Larp1,ENSMUSG00000037331,11,58062034,58009064,+,-0.0407,0.9749503,-0.6774489879608154,False,,,,,,,,,,,,,,,,-0.6504594087600708
Cnot8,ENSMUSG00000020515,11,58118594,58104153,+,0.0386,0.42054412,-1.039168119430542,False,,,,,,,,,,,,,,,,-0.15857434272766113
Irgm2,ENSMUSG00000069874,11,58222782,58199618,+,-0.0481,1.7946383,-0.6771848201751709,False,,,,,,,,,,,,,,,,-0.6562668085098267
2310033P09Rik,ENSMUSG00000020441,11,59210738,59208321,+,-0.0151,0.7514965,-1.0341551303863525,False,,,,,,,,,,,,,,,,-0.2344369888305664
Mprip,ENSMUSG00000005417,11,59780860,59661305,+,-0.0414,0.61370254,-0.49934518337249756,False,,,,,,,,,,,,,,,,-0.4966944456100464
Rai1,ENSMUSG00000062115,11,60199197,60105013,+,-0.0575,1.1199536,-0.8945099115371704,False,,,,,,,,,,,,,,,,-0.8799138069152832
Alkbh5,ENSMUSG00000042650,11,60558512,60536381,+,-0.006,0.29476643,-1.978480339050293,False,,,,,,,,,,,,,,,,-0.16327977180480957
Dhrs7b,ENSMUSG00000042569,11,60860195,60830631,+,-0.0287,0.47626013,-0.645490288734436,False,,,,,,,,,,,,,,,,-0.24868714809417725
Map2k3,ENSMUSG00000018932,11,60952811,60932033,+,0.0349,0.46461034,-1.4957115650177002,False,,,,,,,,,,,,,,,,-0.01028895378112793
Grap,ENSMUSG00000004837,11,61672784,61653265,+,0.0289,0.30587333,-0.5653672218322754,False,,,,,,,,,,,,,,,,0.016616225242614746
Ttc19,ENSMUSG00000042298,11,62328451,62281473,+,-0.091,0.57368267,-0.5736181735992432,False,,,,,,,,,,,,,,,,-0.5641365051269531
Ubb,ENSMUSG00000019505,11,62553213,62551171,+,0.1994,0.0072808443,-1.067643165588379,False,,,,,,,,,,,,,,,,-0.09656763076782227
Trpv2,ENSMUSG00000018507,11,62600515,62574486,+,-0.0401,1.9418908,-0.46550631523132324,False,,,,,,,,,,,,,,,,-0.4411126375198364
Stx8,ENSMUSG00000020903,11,68207148,67966193,+,0.0446,1.4434232,-0.5530304908752441,False,,,,,,,,,,,,,,,,-0.395704984664917
Pik3r5,ENSMUSG00000020901,11,68497849,68432121,+,-0.018,2.875632,-0.629991888999939,False,,,,,,,,,,,,,,,,-0.6296340227127075
Rpl26,ENSMUSG00000060938,11,68906989,68901583,+,-0.0503,0.0050013354,-0.08991563320159912,False,,,,,,,,,,,,,,,,-0.08648061752319336
Trappc1,ENSMUSG00000049299,11,69325793,69323980,+,0.0791,3.052353,-0.7724500894546509,False,,,,,,,,,,,,,,,,-0.16032230854034424
Naa38,ENSMUSG00000059278,11,69396680,69395487,+,0.1324,0.11048992,-4.425402641296387,False,,,,,,,,,,,,,,,,0.037876009941101074
Trp53,ENSMUSG00000059552,11,69591873,69580359,+,-0.017,0.20107129,-1.7140545845031738,False,,,,,,,,,,,,,,,,-0.27187812328338623
Tmem256,ENSMUSG00000070394,11,69839618,69838514,+,0.1998,0.19251554,-7.105804443359375,False,,,,,,,,,,,,,,,,0.07008564472198486
Gps2,ENSMUSG00000023170,11,69916591,69913888,+,0.004,0.85442835,-0.6965104341506958,False,,,,,,,,,,,,,,,,-0.6742359399795532
Gabarap,ENSMUSG00000018567,11,69994951,69991143,+,0.091,0.031384863,-6.677851676940918,False,,,,,,,,,,,,,,,,0.017219483852386475
Phf23,ENSMUSG00000018572,11,70000009,69995777,+,0.0387,0.3084972,-3.6354637145996094,False,,,,,,,,,,,,,,,,0.06832665205001831
Med11,ENSMUSG00000018923,11,70453727,70451919,+,0.097,0.92853653,-7.919804573059082,False,,,,,,,,,,,,,,,,-0.11992824077606201
Psmb6,ENSMUSG00000018286,11,70527858,70525367,+,0.2622,0.030437443,-3.1843838691711426,False,,,,,,,,,,,,,,,,0.0010614395141601562
Rnf167,ENSMUSG00000040746,11,70651421,70647235,+,-0.1511,0.17870747,-1.9874012470245361,False,,,,,,,,,,,,,,,,-1.8906586170196533
Rabep1,ENSMUSG00000020817,11,70943105,70844778,+,-0.0089,2.8645914,-1.3879754543304443,False,,,,,,,,,,,,,,,,-0.9977205991744995
Xaf1,ENSMUSG00000040483,11,72313733,72301629,+,0.0064,0.2811049,-0.6728723049163818,False,,,,,,,,,,,,,,,,-0.08630585670471191
Ube2g1,ENSMUSG00000020794,11,72686481,72607283,+,0.0596,1.4914052,-1.2211143970489502,False,,,,,,,,,,,,,,,,-1.1214148998260498
Ankfy1,ENSMUSG00000020790,11,72772146,72690006,+,0.0261,1.3449032,-0.5957692861557007,False,,,,,,,,,,,,,,,,-0.5900453329086304
Zzef1,ENSMUSG00000055670,11,72927120,72796226,+,-0.0715,1.7354821,-1.35516357421875,False,,,,,,,,,,,,,,,,-1.282116174697876
Atp2a3,ENSMUSG00000020788,11,72993044,72961169,+,-0.0694,0.39671093,-0.4420238733291626,False,,,,,,,,,,,,,,,,-0.13523602485656738
Ncbp3,ENSMUSG00000020783,11,73089317,73047783,+,-0.0016,0.9227475,-1.3125476837158203,False,,,,,,,,,,,,,,,,-0.02530694007873535
Itgae,ENSMUSG00000005947,11,73147446,73090583,+,-0.0958,3.3675158,-1.3156030178070068,False,,,,,,,,,,,,,,,,0.06172817945480347
Mettl16,ENSMUSG00000010554,11,74828525,74770830,+,-0.0217,1.2623297,-0.7608094215393066,False,,,,,,,,,,,,,,,,-0.2969604730606079
Smg6,ENSMUSG00000038290,11,75164448,74925823,+,-0.0453,5.272746,-2.0601818561553955,False,,,,,,,,,,,,,,,,-1.1509668827056885
Rtn4rl1,ENSMUSG00000045287,11,75267769,75193783,+,-0.0502,1.1051456,-0.951994776725769,False,,,,,,,,,,,,,,,,-0.8093502521514893
Prpf8,ENSMUSG00000020850,11,75509449,75486816,+,-0.005,0.3609126,-0.5314540863037109,False,,,,,,,,,,,,,,,,-0.14601778984069824
Slc43a2,ENSMUSG00000038178,11,75577575,75531694,+,-0.0897,2.8681657,-0.44950342178344727,False,,,,,,,,,,,,,,,,-0.20579493045806885
Pitpna,ENSMUSG00000017781,11,75628804,75588097,+,0.1048,0.5887723,-2.0470597743988037,False,,,,,,,,,,,,,,,,-0.2594032287597656
Inpp5k,ENSMUSG00000006127,11,75648871,75630988,+,-0.0118,0.45011315,-0.6531937122344971,False,,,,,,,,,,,,,,,,-0.23859953880310059
Crk,ENSMUSG00000017776,11,75706908,75679259,+,-0.0123,1.4016708,-0.7878234386444092,False,,,,,,,,,,,,,,,,-0.38716375827789307
Ywhae,ENSMUSG00000020849,11,75765845,75732869,+,0.3403,0.2405788,-1.064964771270752,False,,,,,,,,,,,,,,,,0.16234064102172852
Timm22,ENSMUSG00000020843,11,76416292,76406952,+,0.0647,0.17787318,-1.5703001022338867,False,,,,,,,,,,,,,,,,0.052042484283447266
Blmh,ENSMUSG00000020840,11,76987379,76924809,+,0.1506,0.47891203,-1.4575862884521484,False,,,,,,,,,,,,,,,,0.1818549633026123
Ssh2,ENSMUSG00000037926,11,77460220,77216287,+,-0.1194,4.3637123,-1.5326101779937744,False,,,,,,,,,,,,,,,,-1.3143846988677979
Nufip2,ENSMUSG00000037857,11,77741921,77686155,+,-0.0185,1.9295377,-4.965629577636719,False,,,,,,,,,,,,,,,,-3.934236526489258
Myo18a,ENSMUSG00000000631,11,77865980,77763246,+,-0.012,1.3881079,-0.7317553758621216,False,,,,,,,,,,,,,,,,-0.5163036584854126
Phf12,ENSMUSG00000037791,11,78030539,77982754,+,-0.0798,1.8701988,-1.0176172256469727,False,,,,,,,,,,,,,,,,-0.9539198875427246
Flot2,ENSMUSG00000061981,11,78060434,78037931,+,0.0551,0.89738476,-0.4681210517883301,False,,,,,,,,,,,,,,,,-0.25609612464904785
Fam222b,ENSMUSG00000037750,11,78156700,78094660,+,-0.045,1.0747151,-1.400926113128662,False,,,,,,,,,,,,,,,,-0.9883829355239868
Sdf2,ENSMUSG00000002064,11,78255496,78245746,+,-0.102,0.3914202,-0.44901108741760254,False,,,,,,,,,,,,,,,,-0.41367197036743164
2610507B11Rik,ENSMUSG00000010277,11,78290623,78261752,+,-0.0267,0.39112523,-0.18922460079193115,False,,,,,,,,,,,,,,,,-0.18910276889801025
Spag5,ENSMUSG00000002055,11,78322457,78301529,+,0.1019,0.8073425,0.3722153902053833,True,0.12222934563326432,0.3877879605349423,0.20404864842499337,15.74065815361724,0.9262515279650688,0.09681675583124161,0.14581285417079926,0.2891718265603383,0.0,0.0,0.30404318927439244,0.23952246023767668,0.3533855916546851,0.5899702165104046,3.659805286575745,0.38704925775527954
Pigs,ENSMUSG00000041958,11,78342782,78328415,+,-0.0548,0.31362733,-0.4317359924316406,False,,,,,,,,,,,,,,,,-0.11502480506896973
Ift20,ENSMUSG00000001105,11,78541737,78536361,+,0.094,0.11367295,-0.926727294921875,False,,,,,,,,,,,,,,,,-0.04143404960632324
Suz12,ENSMUSG00000017548,11,80034123,79993106,+,0.1807,1.1295217,0.6411846876144409,True,0.4669744244864135,0.6924774136408006,0.5875753040823106,11.372708726019155,0.4090898068249226,0.20246276259422302,0.23384511470794678,0.5123530115476702,0.0,0.0,0.3948030897237681,0.47731782987912613,0.6257520116030657,0.18988461887724445,1.5885037435305278,0.6728862524032593
Atad5,ENSMUSG00000017550,11,80135794,80089400,+,0.1103,1.1828903,0.6807483434677124,True,0.22405135447310806,0.486709608137761,0.5355969622815631,8.266384941970145,0.6058953094482422,0.15285159647464752,0.11919943243265152,0.3201244434520202,0.0,0.0,0.12234218780683725,0.365892670508443,0.3201648772790514,0.4907489876956642,1.525966514409266,0.6906396746635437
