,gene_ids,feature_types,n_cells,highly_variable,means,dispersions,dispersions_norm
Ythdc1,ENSMUSG00000035851,Gene Expression,569,True,0.5896859,0.61757064,0.3167467
Jchain,ENSMUSG00000067149,Gene Expression,10,True,0.23213053,5.6317625,13.412169
Dck,ENSMUSG00000029366,Gene Expression,274,True,0.24306065,0.5963569,0.3849249
Ankrd17,ENSMUSG00000055204,Gene Expression,446,True,0.4526424,0.7850984,0.93970495
Cxcl2,ENSMUSG00000058427,Gene Expression,3,True,0.038224306,3.609794,8.181075
Rchy1,ENSMUSG00000029397,Gene Expression,547,True,0.563124,0.66860825,0.5133971
G3bp2,ENSMUSG00000029405,Gene Expression,670,True,0.70945054,0.59242177,0.2198469
Cxcl10,ENSMUSG00000034855,Gene Expression,54,True,0.07571479,2.3452823,4.9096203
Scarb2,ENSMUSG00000029426,Gene Expression,247,True,0.233488,0.56219804,0.29655147
Sept11,ENSMUSG00000058013,Gene Expression,544,True,0.61334515,0.6198956,0.3257048
Mrpl1,ENSMUSG00000029486,Gene Expression,248,True,0.21690717,0.64417666,0.5086407
Antxr2,ENSMUSG00000029338,Gene Expression,54,True,0.050393537,0.7543176,0.7935895
Plac8,ENSMUSG00000029322,Gene Expression,1194,True,2.3594537,2.0013237,1.1969564
Hpse,ENSMUSG00000035273,Gene Expression,14,True,0.012578727,0.5487995,0.26188773
Abraxas1,ENSMUSG00000035234,Gene Expression,98,True,0.10480602,0.804536,0.92351097
Klhl8,ENSMUSG00000029312,Gene Expression,12,True,0.01775862,0.7688398,0.8311603
Hsd17b11,ENSMUSG00000029311,Gene Expression,72,True,0.09186547,0.54871786,0.26167646
BC005561,ENSMUSG00000079065,Gene Expression,157,True,0.20163712,0.7743865,0.8455104
D930016D06Rik,ENSMUSG00000097392,Gene Expression,29,True,0.041103896,0.8654975,1.0812263
Zfp951,ENSMUSG00000072774,Gene Expression,19,True,0.02234715,0.7033391,0.66170156
Gbp8,ENSMUSG00000034438,Gene Expression,162,True,0.20043533,0.81702244,0.9558151
Gbp9,ENSMUSG00000029298,Gene Expression,145,True,0.19176571,0.7706706,0.83589685
Gbp4,ENSMUSG00000079363,Gene Expression,333,True,0.37783122,0.70909977,0.6826727
Gbp6,ENSMUSG00000104713,Gene Expression,35,True,0.044061,0.6025583,0.40096867
Lrrc8b,ENSMUSG00000070639,Gene Expression,48,True,0.04526635,0.747999,0.77724254
Zfp644,ENSMUSG00000049606,Gene Expression,470,True,0.49573746,0.6130189,0.3577207
A830010M20Rik,ENSMUSG00000111375,Gene Expression,23,True,0.022635257,0.56062543,0.2924829
Glmn,ENSMUSG00000029276,Gene Expression,151,True,0.1322023,0.7778498,0.8544704
Gfi1,ENSMUSG00000029275,Gene Expression,102,True,0.093221806,0.62132317,0.4495158
Pcgf3,ENSMUSG00000033623,Gene Expression,78,True,0.079122886,0.57960194,0.3415776
Idua,ENSMUSG00000033540,Gene Expression,27,True,0.031742197,0.5473271,0.2580784
5430403G16Rik,ENSMUSG00000072763,Gene Expression,60,True,0.06923884,0.54010314,0.23938908
Zfp605,ENSMUSG00000023284,Gene Expression,21,True,0.026654525,0.87836367,1.1145127
Golga3,ENSMUSG00000029502,Gene Expression,134,True,0.1310141,1.5367718,2.8178995
Ankle2,ENSMUSG00000029501,Gene Expression,124,True,0.108295254,0.5836117,0.35195142
Pole,ENSMUSG00000007080,Gene Expression,105,True,0.0728891,0.55754805,0.2845213
Fbrsl1,ENSMUSG00000043323,Gene Expression,119,True,0.10688784,0.9166005,1.2134364
Ulk1,ENSMUSG00000029512,Gene Expression,47,True,0.04684593,0.6552815,0.5373703
Ttc28,ENSMUSG00000033209,Gene Expression,27,True,0.035463016,0.5297217,0.21253091
Srrd,ENSMUSG00000029346,Gene Expression,128,True,0.11602952,0.5380238,0.23400964
Ficd,ENSMUSG00000053334,Gene Expression,18,True,0.021691605,0.6141283,0.4309017
Usp30,ENSMUSG00000029592,Gene Expression,54,True,0.050600063,0.6777773,0.59556985
Kctd10,ENSMUSG00000001098,Gene Expression,283,True,0.28717062,0.61374843,0.36018813
Ube3b,ENSMUSG00000029577,Gene Expression,102,True,0.10588617,0.6430228,0.50565547
Tchp,ENSMUSG00000002486,Gene Expression,38,True,0.031176744,0.5690511,0.31428117
2610524H06Rik,ENSMUSG00000092486,Gene Expression,297,True,0.25411978,0.6097674,0.41961947
Oasl2,ENSMUSG00000029561,Gene Expression,53,True,0.08890159,1.0947173,1.6742474
Gm13822,ENSMUSG00000087477,Gene Expression,11,True,0.018202469,0.8863037,1.1350547
Oasl1,ENSMUSG00000041827,Gene Expression,41,True,0.048746068,0.64639586,0.51438206
Dynll1,ENSMUSG00000009013,Gene Expression,978,True,1.4790171,0.9473567,0.24445644
Gm13842,ENSMUSG00000084992,Gene Expression,28,True,0.03496715,0.6539618,0.53395605
BC051077,ENSMUSG00000097163,Gene Expression,26,True,0.029867617,0.57184404,0.3215069
Tesc,ENSMUSG00000029359,Gene Expression,219,True,0.23351161,0.6018491,0.3991338
2410131K14Rik,ENSMUSG00000032840,Gene Expression,52,True,0.05755395,0.7694734,0.8327995
Med13l,ENSMUSG00000018076,Gene Expression,221,True,0.22211567,1.0134321,1.4639523
Tpcn1,ENSMUSG00000032741,Gene Expression,142,True,0.1569878,0.61992097,0.4458881
Rita1,ENSMUSG00000029600,Gene Expression,32,True,0.030203586,0.5406664,0.24084632
Dtx1,ENSMUSG00000029603,Gene Expression,441,True,0.5116047,0.73556125,0.77216715
Hectd4,ENSMUSG00000042744,Gene Expression,88,True,0.08886574,0.5707759,0.31874356
Trafd1,ENSMUSG00000042726,Gene Expression,231,True,0.20923561,0.5715535,0.3207553
Naa25,ENSMUSG00000042719,Gene Expression,115,True,0.109423056,0.5520473,0.2702902
Aldh2,ENSMUSG00000029455,Gene Expression,32,True,0.037266865,0.8546856,1.0532545
Atxn2,ENSMUSG00000042605,Gene Expression,95,True,0.10061981,0.5780957,0.33768067
Sh2b3,ENSMUSG00000042594,Gene Expression,75,True,0.08838666,0.59596,0.38389805
Hvcn1,ENSMUSG00000064267,Gene Expression,315,True,0.3363825,0.5903854,0.28117272
Pptc7,ENSMUSG00000038582,Gene Expression,191,True,0.20474729,0.6429188,0.50538653
Fam216a,ENSMUSG00000029463,Gene Expression,162,True,0.1568517,1.0855329,1.6504862
Atp2a2,ENSMUSG00000029467,Gene Expression,235,True,0.20320202,0.55466783,0.27706984
P2rx7,ENSMUSG00000029468,Gene Expression,43,True,0.06592985,1.1771747,1.8875754
P2rx4,ENSMUSG00000029470,Gene Expression,119,True,0.16479553,1.0039321,1.4393744
AI480526,ENSMUSG00000090086,Gene Expression,110,True,0.12636648,0.8039315,0.921947
Setd1b,ENSMUSG00000038384,Gene Expression,270,True,0.289303,0.6490918,0.47972167
Bcl7a,ENSMUSG00000029438,Gene Expression,71,True,0.077922255,0.57223284,0.32251278
Mlxip,ENSMUSG00000038342,Gene Expression,93,True,0.08572614,0.6563915,0.5402421
Vps37b,ENSMUSG00000066278,Gene Expression,544,True,0.55914015,0.67048305,0.52062076
Sbno1,ENSMUSG00000038095,Gene Expression,602,True,0.61556906,0.63790303,0.3950884
Rilpl2,ENSMUSG00000029401,Gene Expression,577,True,0.6628742,0.69986904,0.6338464
Atp6v0a2,ENSMUSG00000038023,Gene Expression,319,True,0.28237897,0.5822384,0.25361905
Stx2,ENSMUSG00000029428,Gene Expression,78,True,0.0850725,0.60478646,0.40673319
Ran,ENSMUSG00000029430,Gene Expression,1097,True,1.8778852,1.3136995,0.8020228
Sfswap,ENSMUSG00000029439,Gene Expression,315,True,0.29055554,0.7045951,0.66743755
Sumf2,ENSMUSG00000025538,Gene Expression,114,True,0.10250033,0.5313864,0.21683769
Kctd7,ENSMUSG00000034110,Gene Expression,14,True,0.013291549,0.63280946,0.4792323
Auts2,ENSMUSG00000029673,Gene Expression,22,True,0.036396693,0.9100387,1.1964601
Gatsl2,ENSMUSG00000015944,Gene Expression,26,True,0.034400214,0.58921885,0.3664578
Gtf2ird2,ENSMUSG00000015942,Gene Expression,29,True,0.033582304,0.5252951,0.20107873
Ncf1,ENSMUSG00000015950,Gene Expression,98,True,0.123101935,0.7835941,0.86933154
Gtf2ird1,ENSMUSG00000023079,Gene Expression,37,True,0.042680223,0.7144948,0.6905629
Mettl27,ENSMUSG00000040557,Gene Expression,60,True,0.07735878,0.64769036,0.5177311
Rhbdd2,ENSMUSG00000039917,Gene Expression,45,True,0.04228921,0.5655658,0.30526435
Tmem120a,ENSMUSG00000039886,Gene Expression,195,True,0.16051812,0.5250618,0.20047517
Rasa4,ENSMUSG00000004952,Gene Expression,26,True,0.027878338,0.61828357,0.44165194
Alkbh4,ENSMUSG00000039754,Gene Expression,209,True,0.23404975,0.6780973,0.5963978
Orai2,ENSMUSG00000039747,Gene Expression,276,True,0.2893614,0.65576005,0.5022742
Cux1,ENSMUSG00000029705,Gene Expression,269,True,0.28050762,0.6615152,0.5217384
Myl10,ENSMUSG00000005474,Gene Expression,24,True,0.05438822,1.0941265,1.6727189
Plod3,ENSMUSG00000004846,Gene Expression,21,True,0.017954737,0.52673644,0.20480771
Trim56,ENSMUSG00000043279,Gene Expression,209,True,0.23064725,0.5809738,0.34512678
Ufsp1,ENSMUSG00000051502,Gene Expression,15,True,0.012539864,0.645676,0.5125197
9130604C24Rik,ENSMUSG00000105851,Gene Expression,14,True,0.014513509,0.5753223,0.33050552
Agfg2,ENSMUSG00000029722,Gene Expression,260,True,0.22459528,0.59911394,0.39205766
Tsc22d4,ENSMUSG00000029723,Gene Expression,831,True,0.94072306,0.70887274,0.29897106
Pilra,ENSMUSG00000046245,Gene Expression,5,True,0.022546716,2.066738,4.18899
Zfp113,ENSMUSG00000037007,Gene Expression,58,True,0.06727035,0.67115164,0.57842845
Mcm7,ENSMUSG00000029730,Gene Expression,480,True,0.55497473,0.6800618,0.55752826
Ap4m1,ENSMUSG00000019518,Gene Expression,100,True,0.08937279,0.53223836,0.2190419
Mblac1,ENSMUSG00000049285,Gene Expression,18,True,0.014866879,0.56384504,0.30081245
Zfp157,ENSMUSG00000036898,Gene Expression,102,True,0.1139114,0.646946,0.51580536
Zfp68,ENSMUSG00000058291,Gene Expression,180,True,0.16869184,0.5815938,0.3467308
3110082I17Rik,ENSMUSG00000053553,Gene Expression,29,True,0.029440142,0.5778811,0.33712554
Gpr146,ENSMUSG00000044197,Gene Expression,223,True,0.26163512,0.7597523,0.80764973
Zfand2a,ENSMUSG00000053581,Gene Expression,56,True,0.05691673,0.6685741,0.57176
Gm43703,ENSMUSG00000105699,Gene Expression,25,True,0.03494783,0.78824365,0.8813606
Lfng,ENSMUSG00000029570,Gene Expression,832,True,0.9651556,0.836483,0.6613901
Ttyh3,ENSMUSG00000036565,Gene Expression,127,True,0.13737883,0.5399206,0.2389169
Gna12,ENSMUSG00000000149,Gene Expression,48,True,0.03521979,0.53622663,0.22936006
Card11,ENSMUSG00000036526,Gene Expression,290,True,0.29157233,0.79982376,0.9895072
Ap5z1,ENSMUSG00000039623,Gene Expression,48,True,0.04880718,0.66306067,0.5574961
Wipi2,ENSMUSG00000029578,Gene Expression,183,True,0.17338163,0.627277,0.46491915
Actb,ENSMUSG00000029580,Gene Expression,1300,True,4.5041547,4.566961,1.2250551
Rnf216,ENSMUSG00000045078,Gene Expression,85,True,0.063597225,0.889635,1.1436732
Rbak,ENSMUSG00000061898,Gene Expression,22,True,0.024241311,0.63939,0.49625698
0610040B10Rik,ENSMUSG00000089889,Gene Expression,65,True,0.064994276,0.63575405,0.48685032
Cyth3,ENSMUSG00000018001,Gene Expression,54,True,0.07532947,0.770637,0.8358099
Pms2,ENSMUSG00000079109,Gene Expression,219,True,0.19385919,0.61639,0.436753
Tecpr1,ENSMUSG00000066621,Gene Expression,545,True,0.5993676,0.71451044,0.6902604
Trrap,ENSMUSG00000045482,Gene Expression,194,True,0.21243103,1.4506824,2.595175
Zkscan14,ENSMUSG00000029627,Gene Expression,132,True,0.14333987,0.53237486,0.21939503
Zkscan5,ENSMUSG00000055991,Gene Expression,19,True,0.020072527,0.5408792,0.24139683
Rnf6,ENSMUSG00000029634,Gene Expression,276,True,0.2930815,0.7146717,0.7015172
Usp12,ENSMUSG00000029640,Gene Expression,119,True,0.118023835,0.54859954,0.2613704
Pan3,ENSMUSG00000029647,Gene Expression,286,True,0.29194084,0.77812195,0.9161102
Mtus2,ENSMUSG00000029651,Gene Expression,31,True,0.044674527,0.8161785,0.95363164
Katnal1,ENSMUSG00000041298,Gene Expression,17,True,0.017168975,0.5406696,0.24085465
5930430L01Rik,ENSMUSG00000106951,Gene Expression,11,True,0.015051051,0.71923816,0.7028345
Hmgb1,ENSMUSG00000066551,Gene Expression,1158,True,2.0496213,1.4399728,1.1094477
Uspl1,ENSMUSG00000041264,Gene Expression,117,True,0.11353285,0.8517813,1.0457407
Alox5ap,ENSMUSG00000060063,Gene Expression,11,True,0.09189011,3.391571,7.6165047
Wdr95,ENSMUSG00000029658,Gene Expression,251,True,0.26767758,0.66007483,0.5168671
Samd9l,ENSMUSG00000047735,Gene Expression,323,True,0.34860724,0.59785026,0.30641946
Vps50,ENSMUSG00000001376,Gene Expression,115,True,0.11074429,0.56773156,0.31086737
Slc25a13,ENSMUSG00000015112,Gene Expression,51,True,0.044384897,1.2626013,2.108585
C1galt1,ENSMUSG00000042460,Gene Expression,170,True,0.1432872,0.57255894,0.32335642
Glcci1,ENSMUSG00000029638,Gene Expression,50,True,0.050885398,0.56317925,0.29908997
Phf14,ENSMUSG00000029629,Gene Expression,513,True,0.51375365,0.6069118,0.3370661
Tmem168,ENSMUSG00000029569,Gene Expression,176,True,0.16459988,0.59721607,0.3871476
Gm26809,ENSMUSG00000097815,Gene Expression,26,True,0.031817913,0.6352677,0.485592
Gm20186,ENSMUSG00000106874,Gene Expression,147,True,0.18058255,0.78471917,0.87224233
Pot1a,ENSMUSG00000029676,Gene Expression,135,True,0.12844318,0.58137894,0.3461749
Calu,ENSMUSG00000029767,Gene Expression,266,True,0.21107899,0.55105865,0.2677324
Irf5,ENSMUSG00000029771,Gene Expression,27,True,0.02098646,0.76335883,0.81698036
Smo,ENSMUSG00000001761,Gene Expression,20,True,0.039703615,1.5086063,2.7450318
Ahcyl2,ENSMUSG00000029772,Gene Expression,298,True,0.26999554,0.78029287,0.92345244
Lncpint,ENSMUSG00000044471,Gene Expression,100,True,0.121365674,0.68539,0.61526495
Mkln1os,ENSMUSG00000086212,Gene Expression,11,True,0.015091252,0.74857086,0.778722
Mkln1,ENSMUSG00000025609,Gene Expression,410,True,0.40618387,0.86059916,1.1950536
Tmem140,ENSMUSG00000057137,Gene Expression,73,True,0.08605543,0.70826936,0.6744568
3110062M04Rik,ENSMUSG00000046806,Gene Expression,119,True,0.11161185,0.54639524,0.25566757
Creb3l2,ENSMUSG00000038648,Gene Expression,35,True,0.036354654,0.68941104,0.6256679
Trim24,ENSMUSG00000029833,Gene Expression,131,True,0.13102685,0.80605197,0.927433
Ubn2,ENSMUSG00000038538,Gene Expression,316,True,0.34990445,0.7591227,0.8518536
Gm26699,ENSMUSG00000097206,Gene Expression,457,True,0.43450806,0.6736745,0.56286216
Hipk2,ENSMUSG00000061436,Gene Expression,55,True,0.0685034,0.6994391,0.6516118
Parp12,ENSMUSG00000038507,Gene Expression,45,True,0.041843385,0.5542214,0.27591482
Kdm7a,ENSMUSG00000042599,Gene Expression,244,True,0.2791937,0.64086753,0.4519067
Trbv13-3,ENSMUSG00000076470,Gene Expression,220,True,0.27289122,0.9183636,1.3904167
Prss2,ENSMUSG00000057163,Gene Expression,4,True,0.034067318,3.2468443,7.242078
Trbc1,ENSMUSG00000076490,Gene Expression,1152,True,2.3961208,2.297527,1.3342719
Ephb6,ENSMUSG00000029869,Gene Expression,18,True,0.024112714,0.6950455,0.6402449
Gstk1,ENSMUSG00000029864,Gene Expression,26,True,0.028391557,0.5756,0.3312241
Zyx,ENSMUSG00000029860,Gene Expression,681,True,0.86225647,0.78594977,0.5178734
Tpk1,ENSMUSG00000029735,Gene Expression,30,True,0.02936732,0.6934015,0.63599175
Ezh2,ENSMUSG00000029687,Gene Expression,430,True,0.5167347,0.78644246,0.94425076
Zfp398,ENSMUSG00000062519,Gene Expression,198,True,0.19372687,0.55315506,0.2731561
Zfp212,ENSMUSG00000052763,Gene Expression,123,True,0.12341172,0.61245626,0.42657596
Zfp777,ENSMUSG00000071477,Gene Expression,48,True,0.052525572,0.5543446,0.27623358
Krba1,ENSMUSG00000042810,Gene Expression,39,True,0.039183263,0.5734166,0.3255753
Zfp467,ENSMUSG00000068551,Gene Expression,16,True,0.036085453,1.4226604,2.5226784
Lrrc61,ENSMUSG00000073096,Gene Expression,73,True,0.07661253,0.58903426,0.3659802
Zfp775,ENSMUSG00000007216,Gene Expression,61,True,0.054983065,0.5282256,0.20866036
AI854703,ENSMUSG00000053297,Gene Expression,24,True,0.025391798,0.5671077,0.3092533
Gimap4,ENSMUSG00000054435,Gene Expression,1119,True,1.7721542,0.9478713,0.22975576
Gimap7,ENSMUSG00000043931,Gene Expression,695,True,0.9028286,0.9013658,0.84566027
4833403J16Rik,ENSMUSG00000107481,Gene Expression,174,True,0.16214629,0.7474736,0.7758832
Tmem176b,ENSMUSG00000029810,Gene Expression,32,True,0.056807883,1.5474173,2.8454406
Tmem176a,ENSMUSG00000023367,Gene Expression,39,True,0.04569626,0.8197882,0.9629705
Igf2bp3,ENSMUSG00000029814,Gene Expression,193,True,0.1984261,0.5269027,0.20523779
Ccdc126,ENSMUSG00000050786,Gene Expression,48,True,0.068001516,0.7155813,0.69337374
Cbx3,ENSMUSG00000029836,Gene Expression,874,True,1.2282373,1.0350982,0.3041513
Hoxaas3,ENSMUSG00000085696,Gene Expression,12,True,0.017133657,0.5775662,0.33631086
Hoxa7,ENSMUSG00000038236,Gene Expression,8,True,0.017421927,0.9447068,1.2861509
Hibadh,ENSMUSG00000029776,Gene Expression,274,True,0.29128617,0.6879565,0.61116475
Chn2,ENSMUSG00000004633,Gene Expression,27,True,0.040390056,1.3312509,2.2861905
Mturn,ENSMUSG00000038065,Gene Expression,40,True,0.056181982,0.75834,0.803996
Nod1,ENSMUSG00000038058,Gene Expression,142,True,0.13226685,0.5821079,0.34806082
Ppm1k,ENSMUSG00000037826,Gene Expression,105,True,0.13477898,1.0002527,1.4298555
Abcg2,ENSMUSG00000029802,Gene Expression,28,True,0.04113262,0.7857168,0.8748233
Herc3,ENSMUSG00000029804,Gene Expression,166,True,0.17328885,0.5487481,0.26175466
Tigd2,ENSMUSG00000049232,Gene Expression,412,True,0.44204357,0.5904278,0.28131625
Gprin3,ENSMUSG00000045441,Gene Expression,148,True,0.12842281,0.55882233,0.28781804
Gadd45a,ENSMUSG00000036390,Gene Expression,92,True,0.09846485,0.5471776,0.25769165
Igkc,ENSMUSG00000076609,Gene Expression,194,True,1.2026386,7.6458845,7.665543
Cd8b1,ENSMUSG00000053044,Gene Expression,1224,True,2.6714842,1.557454,0.2484201
Cd8a,ENSMUSG00000053977,Gene Expression,1127,True,1.7262523,0.9862794,0.31779832
Rmnd5a,ENSMUSG00000002222,Gene Expression,180,True,0.17547724,0.73644555,0.74735224
Gm45051,ENSMUSG00000108435,Gene Expression,73,True,0.082914844,0.58209926,0.34803846
0610030E20Rik,ENSMUSG00000058706,Gene Expression,300,True,0.30517948,0.66940254,0.548414
Vamp5,ENSMUSG00000073002,Gene Expression,227,True,0.23203564,0.5672656,0.30966195
Capg,ENSMUSG00000056737,Gene Expression,273,True,0.2903548,0.9368138,1.4528165
Dqx1,ENSMUSG00000009145,Gene Expression,16,True,0.031788908,1.7618982,3.4003305
Mogs,ENSMUSG00000030036,Gene Expression,223,True,0.20416898,0.59934634,0.3926589
Tet3,ENSMUSG00000034832,Gene Expression,249,True,0.27339894,0.6209451,0.3845277
Nagk,ENSMUSG00000034744,Gene Expression,103,True,0.10365654,0.6971628,0.6457227
Zfp638,ENSMUSG00000030016,Gene Expression,308,True,0.32099414,0.65841484,0.5112529
Spr,ENSMUSG00000033735,Gene Expression,343,True,0.3493009,0.6254348,0.39971226
Tprkb,ENSMUSG00000054226,Gene Expression,197,True,0.18864045,0.68505216,0.6143909
Pcyox1,ENSMUSG00000029998,Gene Expression,28,True,0.027298378,1.6259687,3.0486634
Tia1,ENSMUSG00000071337,Gene Expression,420,True,0.43714422,1.0421684,1.8091327
1600020E01Rik,ENSMUSG00000097048,Gene Expression,122,True,0.13369621,0.5720898,0.3221427
Mxd1,ENSMUSG00000001156,Gene Expression,104,True,0.11063423,0.8395151,1.0140064
Abtb1,ENSMUSG00000030083,Gene Expression,162,True,0.16439259,0.5727539,0.32386082
Mcm2,ENSMUSG00000002870,Gene Expression,341,True,0.3415415,0.5891773,0.27708697
Chchd6,ENSMUSG00000030086,Gene Expression,62,True,0.048405025,0.5660675,0.30656227
Zxdc,ENSMUSG00000034430,Gene Expression,80,True,0.08440308,0.5263661,0.20384963
Slc41a3,ENSMUSG00000030089,Gene Expression,10,True,0.013380959,0.6229231,0.45365494
Tmem43,ENSMUSG00000030095,Gene Expression,146,True,0.12204527,0.6519259,0.528689
Xpc,ENSMUSG00000030094,Gene Expression,94,True,0.117013015,0.6337966,0.4817861
Slc6a6,ENSMUSG00000030096,Gene Expression,250,True,0.23724224,0.646591,0.5148869
Nr2c2,ENSMUSG00000005893,Gene Expression,271,True,0.26040095,0.6394289,0.49635768
Rbsn,ENSMUSG00000014550,Gene Expression,59,True,0.057335578,0.6136035,0.42954394
Kbtbd8,ENSMUSG00000030031,Gene Expression,17,True,0.017523427,0.69015497,0.6275925
Frmd4b,ENSMUSG00000030064,Gene Expression,130,True,0.13859057,1.2571539,2.0944917
Foxp1,ENSMUSG00000030067,Gene Expression,772,True,0.9691663,0.9663439,1.030201
Gm20696,ENSMUSG00000030068,Gene Expression,105,True,0.15760337,1.0507857,1.5605906
Shq1,ENSMUSG00000035378,Gene Expression,46,True,0.040707886,0.53252065,0.21977222
Bhlhe40,ENSMUSG00000030103,Gene Expression,386,True,0.4007126,0.6660605,0.53711104
Edem1,ENSMUSG00000030104,Gene Expression,472,True,0.44714278,1.0007744,1.6691355
Rad18,ENSMUSG00000030254,Gene Expression,151,True,0.11545093,0.8705225,1.0942266
Thumpd3,ENSMUSG00000030264,Gene Expression,341,True,0.31805053,0.60897213,0.34403437
Gm15492,ENSMUSG00000085012,Gene Expression,19,True,0.024816977,0.6382453,0.4932955
Ttll3,ENSMUSG00000030276,Gene Expression,70,True,0.07174575,0.55001384,0.26502934
Creld1,ENSMUSG00000030284,Gene Expression,17,True,0.020068131,0.6237611,0.45582306
Vgll4,ENSMUSG00000030315,Gene Expression,629,True,0.67977476,0.92091775,1.4855578
Cand2,ENSMUSG00000030319,Gene Expression,33,True,0.050773527,2.470794,5.234335
Tmcc1,ENSMUSG00000030126,Gene Expression,127,True,0.16065732,0.9285649,1.2443898
Washc2,ENSMUSG00000024104,Gene Expression,244,True,0.24579749,0.6473642,0.5168873
Zfp422,ENSMUSG00000059878,Gene Expression,181,True,0.18438688,0.5346648,0.22531943
Zfp239,ENSMUSG00000042097,Gene Expression,17,True,0.018402576,0.5778649,0.3370836
Fxyd4,ENSMUSG00000004988,Gene Expression,51,True,0.077125624,0.94825447,1.2953292
Bms1,ENSMUSG00000030138,Gene Expression,241,True,0.19946323,0.6065383,0.4112654
Zfp248,ENSMUSG00000030145,Gene Expression,17,True,0.018846914,0.5258496,0.20251329
Ankrd26,ENSMUSG00000007827,Gene Expression,89,True,0.077873535,0.54946744,0.26361576
